Country Name,Country Code,1990_wom,2000_wom,2013_wom,2014_wom,2015_wom,2016_wom,2017_wom,2018_wom,2019_wom,2020_wom,2021_wom,2022_wom,1990_life,2000_life,2013_life,2014_life,2015_life,2016_life,2017_life,2018_life,2019_life,2020_life,2021_life,1990_gdp,2000_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp
Mali,MLI,..,12.2448979591837,..,9.52380952380952,8.84353741496599,8.84353741496599,8.84353741496599,8.84353741496599,9.52380952380952,27.891156462585,27.2727272727273,28.5714285714286,46.62,50.539,57.357,57.9,58.363,58.731,59.132,59.393,59.664,58.633,58.941,-2.50239510347761,-0.0608349718131223,2.29506828962617,7.08468388056527,6.17180002424978,5.85229919941415,5.30545608438166,4.74648432724561,4.75616080770808,-1.235450447077,3.05261356942125,3.72726973383213
Malta,MLT,..,9.23076923076923,14.2857142857143,14.2857142857143,12.8571428571429,12.8571428571429,11.9402985074627,11.9402985074627,14.9253731343284,13.4328358208955,13.4328358208955,27.8481012658228,75.8799756097561,78.3487804878049,81.7463414634146,82.0463414634146,81.8975609756097,82.4536585365854,82.3463414634146,82.4487804878049,82.8585365853659,82.3487804878049,82.8609756097561,6.29139095831171,19.6812693767412,5.47335591422899,7.6335384644276,9.6081323482308,3.38145047586738,10.8692692319326,7.41626982344488,7.05872728924383,-8.07797287148773,12.297966778843,6.91579216514336
Marshall Islands,MHL,..,3.03030303030303,3.03030303030303,3.03030303030303,9.09090909090909,9.09090909090909,9.09090909090909,9.09090909090909,6.06060606060606,6.06060606060606,6.06060606060606,6.06060606060606,62.176,63.275,63.464,63.623,63.827,64.057,64.27,64.5,64.746,64.977,65.269,2.67624646445832,1.35407910881,3.61044913873765,-1.15756789045956,2.10051933296636,2.14429110392376,3.73379823757942,5.65921056406313,10.3578294514594,-2.84598166138942,1.11230090181571,-0.675525738649768
Mauritania,MRT,..,3.79746835443038,..,25.1700680272109,25.1700680272109,25.1700680272109,25.1700680272109,20.2614379084967,20.2614379084967,20.2614379084967,20.2614379084967,20.2614379084967,59.77,61.028,63.911,64.155,64.485,64.768,65.083,65.31,65.687,64.532,64.364,-1.7713045332743,-3.91802587923293,4.15081318627171,4.27482327130284,5.37633923694936,1.2609092171336,6.27054567904293,4.77217367297298,3.14100486953089,-0.360657378942108,0.742715499632851,6.37609548741571
Mauritius,MUS,..,5.71428571428571,18.8405797101449,18.8405797101449,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,20,20,20,20,69.4048780487805,71.6634146341463,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,74.1770731707317,73.680243902439,7.18673677111485,8.20279174865273,3.36040609974133,3.82696982009337,3.69055690369433,3.8624682634,3.93798380632353,4.00674057198549,2.89128499346516,-14.5465381498404,3.40379867207142,8.88058490780142
Mexico,MEX,..,16,36.8,37.4,42.3694779116466,42.4,42.6,48.2,48.2,48.2,50,50,69.971,73.569,74.739,74.797,74.682,74.412,74.138,74.015,74.202,70.133,70.213,5.25004329944582,5.02928399378261,0.852101564092919,2.50376350288664,2.70232342550646,1.77249323408108,1.87172852475888,1.97208211117706,-0.278148781271128,-8.65158681905974,5.83782952301841,3.89823146126129
"Micronesia, Fed. Sts.",FSM,..,0,0,0,0,0,0,0,0,0,7.14285714285714,7.14285714285714,67.425,69.769,71.499,71.529,71.408,71.595,71.467,71.318,71.077,70.674,70.71,3.74092685650476,4.83390378617111,-3.67976779073483,-2.30577574529325,4.62188400404939,0.900180416516932,2.68218594445551,0.211653600126766,1.17479922829746,-2.76773416147405,-2.02429149797571,-0.826446280991732
Moldova,MDA,..,7.92079207920792,19.8019801980198,17.8217821782178,21.7821782178218,21.7821782178218,22.7722772277228,22.7722772277228,25.7425742574257,24.7524752475248,39.6039603960396,40.5940594059406,68.067,66.417,69.099,69.031,69.24,69.917,70.516,70.492,70.935,70.166,68.846,..,2.10771608200733,9.0438656074181,4.99962585407656,-0.338235622387202,4.64601436259409,4.17561205106279,4.07559546585034,3.5523140853476,-8.27597831976949,13.9299997889786,-5.01548230938764
Mongolia,MNG,..,10.5263157894737,14.8648648648649,14.8648648648649,14.4736842105263,17.1052631578947,17.1052631578947,17.1052631578947,17.3333333333333,17.3333333333333,17.1052631578947,17.1052631578947,58.765,62.882,68.585,69.047,69.498,69.865,70.237,71.199,71.822,72.141,70.975,-3.18446017825207,1.14606213709108,11.6489161878925,7.88522548204762,2.37983580731722,1.48978448679577,5.63687638694772,7.74488062024881,5.60224422064255,-4.55775197583431,1.63676957736662,5.0327096366527
Montenegro,MNE,..,..,16.0493827160494,17.2839506172839,17.2839506172839,23.4567901234568,23.4567901234568,23.4567901234568,28.3950617283951,22.2222222222222,24.6913580246914,27.1604938271605,75.5668780487805,73.8184878048781,76.490243902439,76.4414634146341,76.4487804878049,76.4414634146341,76.4853658536585,76.8414634146342,76.6829268292683,75.9317073170732,73.8243902439024,..,3.10000005928039,3.54897991245058,1.78369858106701,3.39038139712073,2.94928032097511,4.71646527572034,5.0778888113381,4.06294499167197,-15.3068937570407,13.0434642521552,6.40668032879275
Morocco,MAR,..,0.615384615384615,16.9620253164557,16.9620253164557,16.9620253164557,20.5063291139241,20.5063291139241,20.5063291139241,20.5063291139241,20.5063291139241,22.7848101265823,24.0506329113924,62.448,66.787,72.122,72.538,72.92,73.284,73.66,73.986,74.27,73.92,74.042,3.41181222631384,2.58218091499747,4.12221286860944,2.7192440802029,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.17820744246774,8.02098437000988,1.25854398420971
Mozambique,MOZ,..,30,39.2,..,39.6,39.6,39.6,39.6,41.2,42.4,42.4,42.4,44.469,49.491,56.492,57.274,58.151,59.038,59.771,60.526,61.166,61.172,59.325,0.999992834742287,0.766234955773442,6.57141389665537,7.70256844839309,7.3930936986377,4.69699024225795,2.63820737310658,3.48493731678248,2.31780739722586,-1.21952292806746,2.37743248203482,4.35982933697187
Myanmar,MMR,..,..,6.03248259860789,5.59440559440559,12.6934984520124,9.93071593533487,10.161662817552,10.161662817552,11.3163972286374,16.8253968253968,15.2941176470588,..,56.661,60.155,64.815,65.056,65.561,65.685,65.843,66.465,66.61,66.797,65.672,2.81693327329158,13.7459305561194,8.42600102485179,7.9909155972889,6.99284029025127,6.03793694060666,6.13610824360305,6.26886221471075,6.57911006765414,-9.04834692403308,-12.0163721451611,4.0374929926418
Namibia,NAM,..,25,24.3589743589744,..,41.3461538461538,41.3461538461538,41.3461538461538,46.1538461538462,42.7083333333333,43.2692307692308,44.2307692307692,44.2307692307692,62.496,51.99,58.694,59.822,60.7,61.682,62.293,62.586,63.075,62.829,59.269,2.04745993989432,3.49218336365178,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02725082701774,1.05994347072928,-0.839154686169735,-8.1014007457625,3.52465798146424,7.56277902027315
Nauru,NRU,..,..,5.26315789473684,5.26315789473684,5.26315789473684,5.26315789473684,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,10.5263157894737,61.356,58.732,61.231,61.807,62.269,62.702,62.988,63.234,63.484,63.437,63.617,..,..,4.54545454545455,15.2173913043478,-5.66037735849056,8,-6.48148148148148,7.92079207920793,8.25688073394495,4.23728813559323,3.2520325203252,1.5748031496063
Nepal,NPL,..,5.85365853658537,..,29.4807370184255,29.5492487479132,29.5798319327731,29.5798319327731,32.7272727272727,32.7272727272727,32.7272727272727,32.7272727272727,33.0909090909091,54.833,62.614,67.965,68.085,67.456,68.776,68.91,68.979,69.558,69.246,68.45,4.63503634691862,6.19999998192236,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610397935,6.65705543110467,-2.3696206292072,4.838149614115,5.6131931634764
Netherlands,NLD,..,36,38.6666666666667,38.6666666666667,37.3333333333333,37.3333333333333,36,36,31.3333333333333,33.3333333333333,39.3333333333333,40.6666666666667,76.8780487804878,77.9878048780488,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.4609756097561,4.18322298634072,4.1956424978691,-0.130175288449919,1.42339539510084,1.95916972105708,2.19171371926123,2.91090251315005,2.36091509478513,1.95558841574046,-3.88608391819609,6.19185710427116,4.32891831787197
New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,70.4853658536585,75.1634146341463,77.1780487804878,77.2365853658537,77.2804878048781,76.9317073170732,77.5390243902439,80.0030975609756,80.4197073170732,80.8349512195122,79.1273414634146,3.6000012717432,2.10010882688805,..,..,..,..,..,3.99570728203879,-1.40000000198451,-2.40000000064407,-2.09999999762849,3.49999999999999
New Zealand,NZL,..,30.8333333333333,32.2314049586777,29.7520661157025,31.404958677686,31.404958677686,38.3333333333333,38.3333333333333,40.8333333333333,48.3333333333333,49.1666666666667,50.4201680672269,75.3780487804878,78.6365853658537,81.4048780487805,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707,82.0560975609756,82.2560975609756,82.2073170731707,0.153140526142408,2.87134325680614,2.76492098657732,3.81083683791805,3.73643071502539,3.80175804809272,3.52441324940476,3.52518320036963,2.44598315515373,-0.653921432098016,5.16784735916997,2.85110083497695
Nicaragua,NIC,..,9.67741935483871,40.2173913043478,42.3913043478261,41.304347826087,45.6521739130435,45.6521739130435,45.6521739130435,44.5652173913043,47.2527472527472,50.5494505494505,51.6483516483517,63.096,67.234,72.704,72.812,72.983,73.256,73.554,73.85,74.054,71.795,73.837,-0.0524997212687737,4.10159023598223,4.92679226883017,4.78517074681967,4.79270223158466,4.56292760915053,4.63082155203914,-3.36264928841204,-2.89702791954369,-1.7662584519904,10.3468976209071,3.75057439088158
Niger,NER,..,1.20481927710843,13.2743362831858,13.2743362831858,13.2743362831858,14.6198830409357,16.9590643274854,16.9590643274854,16.9590643274854,16.9590643274854,25.9036144578313,25.9036144578313,41.852,49.322,60.239,60.786,61.083,61.629,62.16,62.454,62.897,61.451,61.576,-1.30847828481959,-1.20847774100575,5.31513063394726,6.64213665495603,4.39264883207291,5.74089315058157,5.00536078545952,7.21141802870243,5.93985257070464,3.55064109384932,1.38359636202017,11.4896906228748
Nigeria,NGA,..,3.41880341880342,6.66666666666667,6.66666666666667,5.55555555555556,5.55555555555556,5.55555555555556,5.55555555555556,3.38028169014084,7.22222222222222,3.61111111111111,3.61111111111111,46.037,47.193,51.707,51.791,51.841,52.043,52.305,52.554,52.91,52.887,52.676,11.7768859342069,5.01593475931159,6.67133539306172,6.30971865525467,2.65269329543003,-1.61686894906529,0.80588661910221,1.92275734200651,2.20842927714881,-1.79425308274458,3.64718654072446,3.25168140827093
North Macedonia,MKD,..,6.66666666666667,34.1463414634146,33.3333333333333,33.3333333333333,33.3333333333333,37.5,38.3333333333333,39.1666666666667,39.1666666666667,41.6666666666667,41.6666666666667,71.2338048780488,72.9463414634147,75.4,75.4512195121951,75.4024390243902,75.4,75.9536585365854,76.6487804878049,76.6024390243903,74.3951219512195,74.5368292682927,..,4.54913578288874,2.92525766450484,3.62912351276373,3.85586514041738,2.84820519363306,1.08177273813243,2.88059670964267,3.91041953840173,-6.11088671102702,5.5060164611849,2.14665646639671
Norway,NOR,..,36.3636363636364,39.6449704142012,39.6449704142012,39.6449704142012,39.6449704142012,41.4201183431953,41.4201183431953,40.8284023668639,41.4201183431953,44.9704142011834,44.9704142011834,76.5373170731707,78.6341463414634,81.7512195121951,82.1,82.3048780487805,82.4073170731707,82.609756097561,82.7585365853659,82.9585365853659,83.209756097561,83.1634146341463,1.93229132787364,3.31894567098156,1.01619082409272,2.04813199855084,1.85733972643303,1.16472423497285,2.46374628510146,0.828931484017275,1.12374696436403,-1.2781717845226,3.89839906700269,3.27734549513814
Oman,OMN,..,..,1.19047619047619,1.19047619047619,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,2.32558139534884,2.32558139534884,2.32558139534884,2.32558139534884,69.782,73.466,77.246,77.446,77.687,77.916,77.924,77.966,78.002,74.757,72.541,-0.130425738129333,6.55106688508485,5.22770408145942,1.29225229411081,5.01705799719045,5.04642394571691,0.304057565922449,1.28710391543288,-1.1287110618463,-3.37971439992238,3.09227668737446,4.31125350906991
Pakistan,PAK,..,..,20.7430340557276,20.7430340557276,20.5882352941176,20.5882352941176,20.5882352941176,20.2346041055718,20.2346041055718,20.1754385964912,20.1754385964912,20.4678362573099,60.066,62.102,65.15,65.284,65.697,65.88,66.297,66.482,66.756,66.269,66.098,4.45858681509836,4.26008801112008,4.36686504978387,4.11642817161422,4.21794209572506,6.57383828511043,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.51388575852702,4.70580295198029
Panama,PAN,..,9.85915492957746,8.45070422535211,19.2982456140351,18.3098591549296,18.3098591549296,18.3098591549296,18.3098591549296,21.1267605633803,22.5352112676056,22.5352112676056,22.5352112676056,71.097,74.001,77.038,77.248,77.468,77.653,77.795,77.863,77.81,76.657,76.223,8.09899300573215,2.71537380193523,6.90394810915348,5.06642233879558,5.73305430915852,4.9532114714853,5.59114887414709,3.68542981594908,3.28187497706709,-17.6683327218533,15.835765045402,10.8093661181786
Papua New Guinea,PNG,..,1.8348623853211,2.7027027027027,2.7027027027027,2.7027027027027,2.7027027027027,0,0,0,0,0,1.73913043478261,59.721,61.72,63.961,64.259,64.701,64.84,65.103,65.182,65.474,65.787,65.351,-3.01216922181256,-2.49484199260023,3.82494632800675,13.5437706216546,6.57835632304275,5.48957315278187,3.53461081750459,-0.279252284959952,4.48043062171888,-3.16738117629639,-0.780328796906943,5.16505135797694
Paraguay,PRY,..,2.5,17.5,15,15,15,13.75,15,15,16.25,16.25,17.5,67.944,69.75,72.757,72.878,73.191,73.534,73.644,73.568,73.621,73.182,70.262,4.12328287941739,-2.31414056819045,8.29307648940471,5.30123859237025,2.95715173487106,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.819785390971916,4.01673731780312,0.0754394653406791
Peru,PER,..,..,21.5384615384615,22.3076923076923,22.3076923076923,27.6923076923077,27.6923076923077,27.6923076923077,30,26.1538461538462,40,40,65.106,70.424,74.967,75.333,75.621,75.789,75.879,76.009,76.156,73.665,72.377,-4.98256353646605,2.69437139806912,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.8696407826493,13.4175302909947,2.68387143477631
Philippines,PHL,..,11.2612612612613,27.3356401384083,27.3356401384083,27.2413793103448,29.7945205479452,29.4520547945205,29.4520547945205,27.9605263157895,27.9605263157895,27.9605263157895,27.3311897106109,65.909,69.413,70.835,71.151,71.268,71.387,71.516,71.689,71.865,72.119,69.266,3.08267252855887,4.38250483347254,6.75053130394745,6.34798748029741,6.34830971539886,7.14945675286656,6.93098832521765,6.34148557098946,6.11852566118505,-9.5182947406494,5.71473313483246,7.57033248795027
Poland,POL,..,13.0434782608696,23.695652173913,24.3478260869565,27.3913043478261,27.3913043478261,28.0434782608696,28.0434782608696,28.695652173913,28.695652173913,28.322440087146,28.2608695652174,70.890243902439,73.7487804878049,77.0,77.6024390243903,77.4512195121951,77.8512195121951,77.7536585365854,77.6024390243903,77.9048780487805,76.5,75.6024390243903,..,4.56098540978283,0.85655708060645,3.83695849351797,4.38329863507276,2.95350884167718,5.14001757409446,5.94520847705498,4.44998787878788,-2.02007073357655,6.93498038387065,5.26036442513194
Portugal,PRT,..,17.3913043478261,31.304347826087,31.304347826087,34.7826086956522,34.7826086956522,34.7826086956522,34.7826086956522,38.695652173913,40,40,36.9565217391304,73.9658536585366,76.3146341463415,80.7219512195122,81.1219512195122,81.1243902439025,81.1243902439025,81.4243902439025,81.3243902439024,81.6756097560976,80.9756097560976,81.0731707317073,3.95052276325154,3.81617806346979,-0.922644674527888,0.792190301875365,1.79204604555983,2.01948539561312,3.5063452848124,2.84932593436179,2.68275992118076,-8.3005165411776,5.73743721854339,6.82751087594069
Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,73.89,75.977,78.777,78.929,79.695,80.27,79.258,79.77,79.063,78.041,80.162,-2.84054072620243,3.2719645286232,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.36060606060606,1.67506310530929,-4.20280671867371,0.432646953579919,3.36097255511649
Qatar,QAT,..,..,0,0,0,0,9.75609756097561,9.75609756097561,9.75609756097561,9.75609756097561,4.44444444444444,4.44444444444444,73.982,74.828,79.536,79.768,80.064,80.433,80.717,80.898,80.99,79.099,79.272,..,..,5.55604064306607,5.33432329196459,4.75334572438737,3.06419188430156,-1.49760470227838,1.23487220191065,0.688240959581748,-3.55760399909477,1.62684672468288,4.2088712407766
Romania,ROU,..,..,13.3495145631068,13.5135135135135,13.715710723192,13.715710723192,20.6686930091185,20.6686930091185,21.8844984802432,21.8844984802432,18.5410334346505,19.0909090909091,69.7412195121951,71.1634146341463,75.0634146341463,74.909756097561,74.9121951219512,75.209756097561,75.309756097561,75.3585365853659,75.6073170731707,74.2536585365854,72.9609756097561,..,2.4612634592269,0.269963878633803,4.12067496319813,3.16050387041089,2.8575460568877,8.19650650309624,6.02901904128214,3.85316383348211,-3.67751079121797,5.70889455766321,4.59536094592346
Russian Federation,RUS,..,7.70975056689342,13.5555555555556,13.5555555555556,13.5555555555556,12.6666666666667,15.7777777777778,15.7777777777778,15.7777777777778,15.7777777777778,16.2222222222222,16.2222222222222,68.8860975609756,65.4836585365854,70.5787804878049,70.7436585365854,71.1834146341463,71.6512195121951,72.4514634146342,72.6621951219512,73.0839024390244,71.3387804878049,69.3612195121951,-2.99999564243126,10.0000668136515,1.75542214874298,0.736267221765672,-1.97271922580408,0.193690071260534,1.82579006401834,2.80724541059601,2.19807571335009,-2.65365450102773,5.61429037578345,-2.06971152527731
Rwanda,RWA,..,25.7142857142857,63.75,63.75,63.75,63.75,61.25,61.25,61.25,61.25,61.25,61.25,48.431,47.129,64.426,64.94,65.298,65.737,65.941,66.251,66.437,66.774,66.072,-2.39929109757922,8.37087690291203,4.71985027083323,6.16716724466386,8.85684199832404,5.97075620427256,3.92887558562897,8.53615837521969,9.46228643043381,-3.37651719288358,10.8757712506973,8.16038387534834
Samoa,WSM,..,8.16326530612245,4.08163265306122,6.12244897959184,6.12244897959184,10,10,10,10,10,7.84313725490196,12.962962962963,67.658,70.746,72.391,72.463,72.515,72.54,72.59,72.636,72.157,72.768,72.767,-4.42145094556248,5.09304469244418,0.107293276488932,0.659923768782861,3.8503618166494,7.9838628784713,1.40628239971301,-0.609647103380141,4.45185891688691,-3.10844401053139,-7.07883094291508,-5.30629089966979
Sao Tome and Principe,STP,..,9.09090909090909,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,18.1818181818182,14.5454545454545,14.5454545454545,23.6363636363636,23.6363636363636,14.5454545454545,61.471,61.655,66.328,66.845,67.249,67.492,68.267,68.355,68.523,67.785,67.591,..,..,5.11970088264353,4.90620987261865,1.53969216893665,5.17682174955398,4.11296860682981,4.37813939939196,2.01431934293439,2.62485949543812,1.89929891337832,0.0652824380846795
Saudi Arabia,SAU,..,..,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,19.8675496688742,68.948,72.467,76.626,76.757,76.918,77.064,77.16,77.212,77.304,76.239,76.936,15.1934258901094,5.62541614593002,2.85034299106097,4.02765121507389,4.69014507334364,2.36307457927667,-0.0696980156093616,2.76224373755605,0.832280326830841,-4.34138767799323,4.32610467585843,8.68073610168936
Senegal,SEN,..,12.1428571428571,42.6666666666667,43.3333333333333,42.6666666666667,42.6666666666667,41.8181818181818,41.8181818181818,41.8181818181818,43.030303030303,43.030303030303,44.2424242424242,56.948,56.943,66.072,66.452,66.879,67.497,67.75,68.097,68.526,68.006,67.093,-0.746282224252312,3.88721095816793,2.41238527605579,6.22407443790986,6.36704365066983,6.35606857208136,7.40748618589598,6.20924103388887,4.6136280976221,1.34207377285524,6.5396737259742,4.15385649390316
Serbia,SRB,..,..,33.2,34,34,34,34.4,34.4,37.6518218623482,38.8,39.2,36.5546218487395,70.2292195121951,71.5829268292683,75.1853658536585,75.3365853658537,75.2878048780488,75.6878048780488,75.5390243902439,75.890243902439,75.9365853658537,74.4780487804878,72.7307317073171,..,6.13181308953254,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.33173490608283,-0.903218501520755,7.72594777674031,2.54995557013696
Seychelles,SYC,..,23.5294117647059,43.75,43.75,43.75,21.2121212121212,21.2121212121212,21.2121212121212,21.2121212121212,24.2424242424242,22.8571428571429,22.8571428571429,68.1073170731707,72.7780487804878,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,74.0463414634146,77.2365853658537,73.3975609756097,7.45476631934072,4.25319834931828,1.25373496242949,4.0636918123521,4.19458692437438,5.10482682890945,2.78671033812937,3.70668006027121,4.87698566447115,-7.72839441237589,5.42682275214648,9.00030736732218
Sierra Leone,SLE,..,8.75,12.396694214876,12.0967741935484,12.396694214876,12.396694214876,12.396694214876,12.3287671232877,12.3287671232877,12.3287671232877,12.3287671232877,12.3287671232877,44.057,45.05,56.313,56.393,57.189,58.404,58.652,59.796,60.255,59.763,60.062,3.34999798387716,6.6527296593931,21.0790141636427,4.55925353270443,-20.4910741068,6.34672785193587,3.75380321400363,3.47290262012461,5.25374631307365,-1.96848689118619,4.10470008884118,3.45753985565149
Singapore,SGP,..,4.3010752688172,24.2424242424242,25.2525252525253,23.9130434782609,23.7623762376238,23,23,23,29.4736842105263,29.8076923076923,29.126213592233,75.2951219512195,77.9512195121951,82.2463414634147,82.4951219512195,82.7439024390244,82.8463414634146,83.0951219512195,83.2975609756098,83.5951219512195,84.4658536585366,83.4414634146342,9.82089955731777,9.03831632555163,4.81763099120676,3.93554027709007,2.97679931634806,3.60165603913242,4.54472821784424,3.57543271019112,1.33126132689951,-3.90105340221118,8.88235399664532,3.64697207108541
Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,72.324,74.514,74.917,76.773,76.954,76.598,75.03,75.131,75.437,74.584,73.972,..,..,1.30672788274755,1.58038463773187,0.105811101134719,0.967761366552637,-7.53521467064108,-6.85698412712318,10.9649995035887,-13.3167878668409,4.57759800311091,9.79999999999974
Slovak Republic,SVK,..,14,18.6666666666667,18.6666666666667,18.6666666666667,20,20,20,20,22.6666666666667,22.6666666666667,21.3333333333333,70.9326829268293,73.0512195121951,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.6658536585366,76.8658536585366,74.7146341463415,..,1.16652651824111,0.632740007294188,2.69718980707125,5.16718160614154,1.94395086102337,2.93806867784903,4.03038971425349,2.51125619776377,-3.33549888710313,4.78914645941862,1.75044813974212
Slovenia,SVN,..,..,32.2222222222222,35.5555555555556,36.6666666666667,36.6666666666667,36.6666666666667,24.4444444444444,27.7777777777778,27.7777777777778,26.6666666666667,40,73.2048780487805,75.4121951219512,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.5292682926829,80.5317073170732,80.8756097560976,..,3.67237154968245,-1.02928277204056,2.76815883065036,2.21008160650594,3.19185251782498,4.81538063231366,4.45436574721896,3.52267923999254,-4.24088372175214,8.22849988578498,2.46078331366104
Solomon Islands,SLB,..,2.04081632653061,2,2,2,2,2,2.04081632653061,4.08163265306122,6.38297872340426,8,8,65.392,67.225,69.188,69.234,69.583,69.801,69.988,70.173,70.382,70.199,70.348,2.20000000014575,-14.2769995911798,5.23774017780327,1.18921747092358,1.67614615649777,5.55473153366954,3.07534803424636,2.74599542334096,1.74951428706819,-3.38111604772683,-0.569742892674313,-4.06243940275354
Somalia,SOM,..,..,13.8181818181818,13.8181818181818,13.8181818181818,..,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364,24.3636363636364,19.7080291970803,47.105,50.66,53.843,54.277,54.857,55.044,55.654,56.375,57.078,55.967,55.28,-1.48407568424224,..,..,7.52639158294046,9.94679995234841,6.42430700453119,9.5001896424989,2.99402006360616,3.62683006401679,-2.55978883616278,3.30762095231761,2.43309248633486
South Africa,ZAF,..,29.8245614035088,42.25,41.5,42,42,41.8367346938776,42.7480916030534,46.3476070528967,46.75,46.5822784810127,46.5,63.375,58.47,62.533,63.38,63.95,64.747,65.402,65.674,66.175,65.252,62.341,-0.317760426540374,4.20000000067826,2.48546800826588,1.41382645223793,1.32186223678229,0.664552307858116,1.15794695147646,1.5567838465238,0.25993557707082,-5.96335818283997,4.70306206389499,1.91040616938092
South Sudan,SSD,..,..,26.5060240963855,26.5060240963855,26.5060240963855,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,28.4595300261097,32.3636363636364,32.3636363636364,29.935,46.028,55.751,54.973,55.566,55.544,55.309,55.95,55.912,55.48,54.975,..,..,13.1297311406943,3.37364847715736,-10.7933646271143,..,..,..,..,..,..,..
Spain,ESP,..,28.2857142857143,36,39.7142857142857,41.1428571428571,39.1428571428571,39.1428571428571,39.1428571428571,44,44,43.4285714285714,42.9799426934097,76.8375609756098,78.9658536585366,83.0780487804878,83.2292682926829,82.8317073170732,83.3292682926829,83.2829268292683,83.4317073170732,83.8317073170732,82.3317073170732,83.1780487804878,3.78139355508462,5.24594382377803,-1.40334186790638,1.39577536727975,3.83851887667484,3.03777414172446,2.97576072924863,2.28446941947622,1.9839662230883,-11.1672978596983,6.40317361484541,5.77064767618052
Sri Lanka,LKA,..,..,5.77777777777778,5.77777777777778,4.88888888888889,5.77777777777778,5.77777777777778,5.77777777777778,5.33333333333333,5.38116591928251,5.38116591928251,5.33333333333333,71.927,70.355,74.239,74.651,74.927,75.331,75.403,75.748,76.008,76.393,76.399,6.39999531086634,6.00003315828934,4.05174632926911,6.37797889289399,4.2059554759927,5.05362489256818,6.4606812707036,2.31008425192161,-0.220483886072614,-4.62451581633715,3.51222455549778,-7.82397732646906
St. Kitts and Nevis,KNA,..,13.3333333333333,6.66666666666667,6.66666666666667,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,13.3333333333333,25,25,31.25,65.188,69.781,71.457,70.966,70.763,71.74,71.84,71.467,71.572,71.627,71.682,4.87725151603959,10.042808415173,5.70982297813258,7.58147888339975,0.714014853728685,3.92265802209508,0.0181152216463687,2.05283385607633,4.0494855356965,-14.5595160834041,-0.891539866098597,8.8452088452089
St. Lucia,LCA,..,11.1111111111111,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,11.1111111111111,11.1111111111111,70.326,70.768,72.735,72.864,73.138,73.112,73.127,73.357,73.445,73.416,71.111,9.89070153044158,0.0487485535201131,-2.00502437372521,1.32800257162373,0.101913353821743,3.42785383786526,3.38701955301912,2.88076820485463,-0.650152680551955,-24.3645761031684,12.2299055478083,15.8795122076192
St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,74.463,76.663,78.908,79.966,79.309,79.475,78.59,80.614,79.983,80.149,80.379,..,..,..,..,1,5,-8,-8,6.5,-12.5,4.90000000000002,..
